/* DATA DESCRIPTION:
Citation:	Herbert, Timothy D; Lawrence, Kira T; Tzanova, Alexandrina; Peterson, Laura C; Caballero-Gill, Rocio P; Kelly, Christopher S (2018): (Table S2) SST estimates as a function of age, ODP Site 162-982 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.885578, 
	In supplement to: Herbert, TD et al. (2016): Late Miocene global cooling and the rise of modern ecosystems. Nature Geoscience, 9(11), 843-847, https://doi.org/10.1038/ngeo2813
Related to:	Drury, Anna Joy; Westerhold, Thomas; Hodell, David A; Röhl, Ursula (2018): Reinforcing the North Atlantic backbone: revision and extension of the composite splice at ODP Site 982. Climate of the Past, 14(3), 321-338, https://doi.org/10.5194/cp-14-321-2018
	Lawrence, Kira T; Herbert, Timothy D; Brown, Catherine M; Raymo, Maureen E; Haywood, Alan M (2009): High-amplitude variations in North Atlantic sea surface temperature during the early Pliocene warm period. Paleoceanography, 24(2), https://doi.org/10.1029/2008PA001669
Project(s):	Ocean Drilling Program (ODP) (URI: http://www-odp.tamu.edu/)
Coverage:	MEDIAN LATITUDE: 57.512675 * MEDIAN LONGITUDE: -15.854175 * SOUTH-BOUND LATITUDE: 57.500000 * WEST-BOUND LONGITUDE: -15.866700 * NORTH-BOUND LATITUDE: 57.517000 * EAST-BOUND LONGITUDE: -15.850000
	DATE/TIME START: 1995-07-15T18:15:00 * DATE/TIME END: 1995-07-19T21:12:00
	MINIMUM DEPTH, sediment/rock: 0.000 m * MAXIMUM DEPTH, sediment/rock: 524.560 m
Event(s):	162-982A * LATITUDE: 57.500000 * LONGITUDE: -15.866700 * DATE/TIME START: 1995-07-15T18:15:00 * DATE/TIME END: 1995-07-16T12:00:00 * ELEVATION: -1135.0 m * Penetration: 248.7 m * Recovery: 253.23 m * LOCATION: North Atlantic Ocean * CAMPAIGN: Leg162 (URI: https://doi.org/10.2973/odp.proc.ir.162.1996) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 27 cores; 248.7 m cored; 0 m drilled; 101.8 % recovery
	162-982B * LATITUDE: 57.516700 * LONGITUDE: -15.850000 * DATE/TIME START: 1995-07-16T12:00:00 * DATE/TIME END: 1995-07-19T02:25:00 * ELEVATION: -1134.0 m * Penetration: 614.9 m * Recovery: 488.5 m * LOCATION: North Atlantic Ocean * CAMPAIGN: Leg162 (URI: https://doi.org/10.2973/odp.proc.ir.162.1996) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 65 cores; 614.9 m cored; 0 m drilled; 79.4 % recovery
	162-982C * LATITUDE: 57.517000 * LONGITUDE: -15.850000 * DATE/TIME START: 1995-07-19T02:25:00 * DATE/TIME END: 1995-07-19T16:10:00 * ELEVATION: -1134.0 m * Penetration: 250.8 m * Recovery: 256.49 m * LOCATION: North Atlantic Ocean * CAMPAIGN: Leg162 (URI: https://doi.org/10.2973/odp.proc.ir.162.1996) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 27 cores; 250.8 m cored; 0 m drilled; 102.3 % recovery
	162-982D * LATITUDE: 57.517000 * LONGITUDE: -15.850000 * DATE/TIME START: 1995-07-19T16:10:00 * DATE/TIME END: 1995-07-19T21:12:00 * ELEVATION: -1134.0 m * Penetration: 29.5 m * Recovery: 9.78 m * LOCATION: North Atlantic Ocean * CAMPAIGN: Leg162 (URI: https://doi.org/10.2973/odp.proc.ir.162.1996) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 1 core; 9.5 m cored; 0 m drilled; 102.9 % recovery
Comment:	Age model revised 10/26/2017 to follow new composite by Drury et al., 2017. Alkenone data to 99.66 mcd from Lawrence et al. (2009), below 99.66 mcd: this work.
Parameter(s):	Event label (Event) * PI: Herbert, Timothy D (https://orcid.org/0000-0003-1556-4290, Timothy_Herbert@brown.edu)
	Sample code/label (Sample label) * PI: Herbert, Timothy D (https://orcid.org/0000-0003-1556-4290, Timothy_Herbert@brown.edu) * METHOD/DEVICE: DSDP/ODP/IODP sample designation (URI: hdl:10013/epic.27914.d001)
	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE * PI: Herbert, Timothy D (https://orcid.org/0000-0003-1556-4290, Timothy_Herbert@brown.edu) * COMMENT: mbsf
	Depth, composite [mcd] (Depth comp) * PI: Herbert, Timothy D (https://orcid.org/0000-0003-1556-4290, Timothy_Herbert@brown.edu) * COMMENT: shipboard
	Depth, composite [mcd] (Depth comp) * PI: Herbert, Timothy D (https://orcid.org/0000-0003-1556-4290, Timothy_Herbert@brown.edu) * COMMENT: Drury et al. (2017)
	AGE [ka BP] (Age) * GEOCODE * PI: Herbert, Timothy D (https://orcid.org/0000-0003-1556-4290, Timothy_Herbert@brown.edu)
	Age, uncertainty [±] (Age unc) * PI: Herbert, Timothy D (https://orcid.org/0000-0003-1556-4290, Timothy_Herbert@brown.edu)
	Alkenone, unsaturation index UK'37 (UK'37) * PI: Herbert, Timothy D (https://orcid.org/0000-0003-1556-4290, Timothy_Herbert@brown.edu)
	Sea surface temperature, annual mean [°C] (SST (1-12)) * PI: Herbert, Timothy D (https://orcid.org/0000-0003-1556-4290, Timothy_Herbert@brown.edu) * METHOD/DEVICE: Calculated from UK'37 (Prahl and Wakeham, 1987) (URI: https://doi.org/10.1038/330367a0)
	Sea surface temperature, annual mean [°C] (SST (1-12)) * PI: Herbert, Timothy D (https://orcid.org/0000-0003-1556-4290, Timothy_Herbert@brown.edu) * METHOD/DEVICE: Calculated from UK'37 (Müller et al, 1998) (URI: https://doi.org/10.1016/S0016-7037(98)00097-0)
	Sea surface temperature, annual mean [°C] (SST (1-12)) * PI: Herbert, Timothy D (https://orcid.org/0000-0003-1556-4290, Timothy_Herbert@brown.edu) * METHOD/DEVICE: extracted from the World Ocean Atlas 1998 (Levitus et al., 1998) (URI: https://en.wikipedia.org/wiki/World_Ocean_Atlas) * COMMENT: modern
	Sea surface temperature, anomaly [°C] (SST anomaly) * PI: Herbert, Timothy D (https://orcid.org/0000-0003-1556-4290, Timothy_Herbert@brown.edu) * COMMENT: relative to Modern
	Sea surface temperature, anomaly [°C] (SST anomaly) * PI: Herbert, Timothy D (https://orcid.org/0000-0003-1556-4290, Timothy_Herbert@brown.edu) * COMMENT: relative to Modern Corrected for plate motion
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	11090 data points
*/
Event	Sample label (DSDP/ODP/IODP sample designation)	Depth sed [m] (mbsf)	Depth comp [mcd] (shipboard)	Depth comp [mcd] (Drury et al. (2017))	Age [ka BP]	Age unc [±]	UK'37	SST (1-12) [°C] (Calculated from UK'37 (Prahl ...)	SST (1-12) [°C] (Calculated from UK'37 (Müller...)	SST (1-12) [°C] (modern, extracted from the Wo...)	SST anomaly [°C] (relative to Modern)	SST anomaly [°C] (relative to Modern Corrected ...)
162-982A	162-982A-1H-3,142.5-144.5	4.425	4.425	4.425	215.2	5.00	0.456	12.26	12.48		1.81	1.85
162-982A	162-982A-1H-4,0-2	4.500	4.500	4.500	218.5	5.00	0.505	13.71	13.97		3.32	3.36
162-982A	162-982A-1H-4,7.5-9.5	4.575	4.575	4.575	222.0	5.00	0.521	14.18	14.45		3.62	3.67
162-982A	162-982A-1H-4,15-17	4.650	4.650	4.650	225.5	5.00	0.528	14.38	14.67		3.93	3.97
162-982A	162-982A-1H-4,22.5-24.5	4.725	4.725	4.725	229.2	5.00	0.532	14.50	14.79		3.93	3.97
162-982A	162-982A-1H-4,30-32	4.800	4.800	4.800	233.0	5.00	0.422	11.26	11.45		0.59	0.64
162-982A	162-982A-1H-4,37.5-39.5	4.875	4.875	4.875	237.5	5.00	0.397	10.53	10.70		-0.01	0.03
162-982A	162-982A-1H-4,45-47	4.950	4.950	4.950	243.4	5.00	0.359	9.41	9.55		-1.22	-1.18
162-982A	162-982A-1H-4,52.5-54.5	5.025	5.025	5.025	250.6	5.00	0.381	10.06	10.21		-0.62	-0.58
162-982A	162-982A-1H-4,60-62	5.100	5.100	5.100	257.9	5.00	0.363	9.53	9.67		-0.32	-0.27
162-982A	162-982A-1H-4,67.5-69.5	5.175	5.175	5.175	265.9	5.00	0.401	10.65	10.82		-0.01	0.03
162-982A	162-982A-1H-4,75-77	5.250	5.250	5.250	274.6	5.00	0.433	11.59	11.79		0.90	0.94
162-982A	162-982A-1H-4,82.5-84.5	5.325	5.325	5.325	282.1	5.00	0.459	12.35	12.58		1.81	1.85
162-982A	162-982A-1H-4,90-92	5.400	5.400	5.400	286.9	5.00	0.413	11.00	11.18		0.29	0.33
162-982A	162-982A-1H-4,97.5-99.5	5.475	5.475	5.475	291.2	5.00	0.419	11.18	11.36		0.59	0.64
162-982A	162-982A-1H-4,105-107	5.550	5.550	5.550	295.0	5.00	0.420	11.21	11.39		0.59	0.64
162-982A	162-982A-1H-4,112.5-114.5	5.625	5.625	5.625	298.6	5.00	0.510	13.85	14.12		3.32	3.36
162-982A	162-982A-1H-4,120-122	5.700	5.700	5.700	302.1	5.00	0.454	12.21	12.42		1.50	1.54
162-982A	162-982A-1H-4,127.5-129.5	5.775	5.775	5.775	305.5	5.00	0.459	12.35	12.58		1.81	1.85
162-982A	162-982A-1H-4,135-137	5.850	5.850	5.850	308.1	5.00	0.451	12.12	12.33		1.50	1.54
162-982A	162-982A-1H-4,141.5-143.5	5.915	5.915	5.915	310.1	5.00	0.452	12.15	12.36		1.50	1.54
162-982A	162-982A-1H-5,0-2	6.000	6.000	6.000	312.9	5.00	0.480	12.97	13.21		2.41	2.45
162-982A	162-982A-1H-5,7.5-9.5	6.075	6.075	6.075	315.2	5.00	0.514	13.97	14.24		3.32	3.36
162-982A	162-982A-1H-5,15-17	6.150	6.150	6.150	317.3	5.00	0.520	14.15	14.42		3.02	3.06
162-982A	162-982A-1H-5,22.5-24.5	6.225	6.225	6.225	319.4	5.00	0.513	13.94	14.21		3.32	3.36
162-982A	162-982A-1H-5,30-32	6.300	6.300	6.300	321.2	5.00	0.527	14.35	14.64		3.93	3.97
162-982A	162-982A-1H-5,37.5-39.5	6.375	6.375	6.375	322.9	5.00	0.520	14.15	14.42		3.62	3.67
162-982A	162-982A-1H-5,45-47	6.450	6.450	6.450	324.7	5.00	0.534	14.56	14.85		3.93	3.97
162-982A	162-982A-1H-5,52.5-54.5	6.525	6.525	6.525	326.4	5.00	0.524	14.26	14.55		3.62	3.67
162-982A	162-982A-1H-5,60-62	6.600	6.600	6.600	328.2	5.00	0.545	14.88	15.18		4.53	4.57
162-982A	162-982A-1H-5,67.5-69.5	6.675	6.675	6.675	330.0	5.00	0.532	14.50	14.79		3.93	3.97
162-982A	162-982A-1H-5,75-77	6.750	6.750	6.750	332.1	5.00	0.576	15.79	16.12		5.44	5.48
162-982A	162-982A-1H-5,82.5-84.5	6.825	6.825	6.825	334.3	5.00	0.523	14.24	14.52		3.62	3.67
162-982A	162-982A-1H-5,90-92	6.900	6.900	6.900	336.7	5.00	0.451	12.12	12.33		1.50	1.54
162-982A	162-982A-1H-5,97.5-99.5	6.975	6.975	6.975	339.2	5.00	0.558	15.26	15.58		4.84	4.88
162-982A	162-982A-1H-5,105-107	7.050	7.050	7.050	342.2	5.00	0.399	10.59	10.76		-0.01	0.03
162-982A	162-982A-1H-5,112.5-114.5	7.125	7.125	7.125	345.5	5.00	0.383	10.12	10.27		-0.62	-0.58
162-982A	162-982A-1H-5,120-122	7.200	7.200	7.200	348.9	5.00	0.412	10.97	11.15		0.29	0.33
162-982A	162-982A-1H-5,127.5-129.5	7.275	7.275	7.275	352.2	5.00	0.439	11.76	11.97		1.20	1.24
162-982A	162-982A-1H-5,135-137	7.350	7.350	7.350	355.5	5.00	0.392	10.38	10.55		-0.32	-0.27
162-982A	162-982A-1H-5,142.5-144.5	7.425	7.425	7.425	358.8	5.00	0.406	10.79	10.97		0.29	0.33
162-982A	162-982A-1H-6,0-2	7.500	7.500	7.500	362.2	5.00	0.449	12.06	12.27		1.20	1.24
162-982B	162-982B-2H-1,75-77	6.250	7.570	7.570	365.3	5.00	0.380	10.03	10.18		-0.62	-0.58
162-982A	162-982A-1H-6,7.5-9.5	7.575	7.575	7.575	365.5	5.00	0.379	10.00	10.15		-0.62	-0.58
162-982B	162-982B-2H-1,82.5-84.5	6.325	7.645	7.645	368.7	5.00	0.397	10.53	10.70		-0.01	0.03
162-982A	162-982A-1H-6,15-17	7.650	7.650	7.650	368.9	5.00	0.396	10.50	10.67		-0.01	0.03
162-982A	162-982A-1H-6,22.5-24.5	7.725	7.725	7.725	372.1	5.00	0.423	11.29	11.48		0.59	0.63
162-982B	162-982B-2H-1,97.5-99.5	6.475	7.795	7.795	374.9	5.00	0.423	11.29	11.48		0.59	0.63
162-982B	162-982B-2H-1,105-107	6.550	7.875	7.875	377.6	5.00	0.462	12.44	12.67		1.81	1.85
162-982B	162-982B-2H-1,112.5-114.5	6.625	7.945	7.945	380.0	5.00	0.426	11.38	11.58		0.90	0.94
162-982B	162-982B-2H-1,120-122	6.700	8.020	8.020	382.4	5.00	0.463	12.47	12.70		1.81	1.85
162-982B	162-982B-2H-1,127.5-129.5	6.775	8.095	8.095	384.9	5.00	0.460	12.38	12.61		1.81	1.85
162-982B	162-982B-2H-1,135-137	6.850	8.170	8.170	387.2	5.00	0.474	12.79	13.03		2.11	2.15
162-982B	162-982B-2H-1,142.5-144.5	6.925	8.245	8.245	389.6	5.00	0.503	13.65	13.91		3.02	3.06
162-982B	162-982B-2H-2,0-2	7.000	8.320	8.320	391.7	5.00	0.570	15.62	15.94		5.14	5.18
162-982B	162-982B-2H-2,7.5-9.5	7.075	8.395	8.395	393.8	5.00	0.550	15.03	15.33		4.53	4.57
162-982B	162-982B-2H-2,15-17	7.150	8.470	8.470	395.6	5.00	0.501	13.59	13.85		3.02	3.06
162-982B	162-982B-2H-2,22.5-24.5	7.225	8.545	8.545	397.0	5.00	0.550	15.03	15.33		4.53	4.57
162-982B	162-982B-2H-2,30-32	7.300	8.620	8.620	398.5	5.00	0.551	15.06	15.36		4.53	4.57
162-982B	162-982B-2H-2,37.5-39.5	7.375	8.695	8.695	399.9	5.00	0.554	15.15	15.45		4.53	4.57
162-982B	162-982B-2H-2,45-47	7.450	8.770	8.770	401.3	5.00	0.562	15.38	15.70		4.84	4.88
162-982B	162-982B-2H-2,52.5-54.5	7.525	8.845	8.845	402.5	5.00	0.558	15.26	15.58		4.84	4.88
162-982B	162-982B-2H-2,60-62	7.600	8.920	8.920	403.7	5.00	0.558	15.26	15.58		4.84	4.88
162-982B	162-982B-2H-2,67.5-69.5	7.675	8.995	8.995	404.8	5.00	0.567	15.53	15.85		5.14	5.18
162-982B	162-982B-2H-2,75-77	7.750	9.070	9.070	406.0	5.00	0.557	15.24	15.55		4.84	4.88
162-982B	162-982B-2H-2,82.5-84.5	7.825	9.145	9.145	407.1	5.00	0.560	15.32	15.64		4.84	4.88
162-982B	162-982B-2H-2,90-92	7.900	9.220	9.220	408.3	5.00	0.536	14.62	14.91		4.23	4.27
162-982B	162-982B-2H-2,97.5-99.5	7.975	9.295	9.295	409.5	5.00	0.533	14.53	14.82		3.93	3.97
162-982B	162-982B-2H-2,105-107	8.050	9.370	9.370	410.6	5.00	0.517	14.06	14.33		3.62	3.66
162-982B	162-982B-2H-2,112.5-114.5	8.125	9.445	9.445	411.8	5.00	0.524	14.26	14.55		3.62	3.66
162-982B	162-982B-2H-2,120-122	8.200	9.520	9.520	412.9	5.00	0.544	14.85	15.15		4.23	4.27
162-982B	162-982B-2H-2,127.5-129.5	8.275	9.595	9.595	414.1	5.00	0.550	15.03	15.33		4.53	4.57
162-982B	162-982B-2H-3,0-2	8.500	9.820	9.820	418.6	5.00	0.532	14.50	14.79		3.93	3.97
162-982B	162-982B-2H-3,25-27	8.750	10.070	10.070	424.9	5.00	0.489	13.24	13.48		2.72	2.76
162-982B	162-982B-2H-3,50-52	9.000	10.320	10.320	432.8	5.00	0.486	13.15	13.39		2.72	2.76
162-982B	162-982B-2H-3,75-77	9.250	10.570	10.570	443.8	5.00	0.465	12.53	12.76		1.81	1.85
162-982B	162-982B-2H-3,100-102	9.500	10.820	10.820	454.2	5.00	0.400	10.62	10.79		-0.01	0.03
162-982B	162-982B-2H-3,125-127	9.750	11.070	11.070	463.0	5.00	0.391	10.35	10.52		-0.32	-0.27
162-982B	162-982B-2H-4,0-2	10.000	11.320	11.320	470.9	5.00	0.437	11.71	11.91		1.20	1.24
162-982B	162-982B-2H-4,25-27	10.250	11.570	11.570	478.0	5.00	0.457	12.29	12.52		1.81	1.85
162-982B	162-982B-2H-4,50-52	10.500	11.820	11.820	483.9	5.00	0.433	11.59	11.79		0.90	0.94
162-982B	162-982B-2H-4,75-77	10.750	12.070	12.070	489.7	5.00	0.487	13.18	13.42		2.72	2.76
162-982B	162-982B-2H-4,100-102	11.000	12.320	12.320	495.6	5.00	0.503	13.65	13.91		3.02	3.06
162-982B	162-982B-2H-4,125-127	11.250	12.570	12.570	501.4	5.00	0.501	13.59	13.85		3.02	3.06
162-982B	162-982B-2H-5,0-2	11.500	12.820	12.820	507.2	5.00	0.479	12.94	13.18		2.41	2.45
162-982B	162-982B-2H-5,25-27	11.750	13.070	13.070	513.1	5.00	0.437	11.71	11.91		1.20	1.24
162-982B	162-982B-2H-5,50-52	12.000	13.320	13.320	518.9	5.00	0.458	12.32	12.55		1.81	1.85
162-982B	162-982B-2H-5,75-77	12.250	13.570	13.570	524.8	5.00	0.490	13.26	13.52		2.72	2.75
162-982B	162-982B-2H-5,100-102	12.500	13.820	13.820	530.7	5.00	0.466	12.56	12.79		2.11	2.15
162-982B	162-982B-2H-5,125-127	12.750	14.070	14.070	536.5	5.00	0.388	10.26	10.42		-0.32	-0.28
162-982B	162-982B-2H-6,0-2	13.000	14.320	14.320	541.0	5.00	0.396	10.50	10.67		-0.01	0.03
162-982B	162-982B-2H-6,25-27	13.250	14.570	14.570	546.6	5.00	0.379	10.00	10.15		-0.62	-0.58
162-982B	162-982B-2H-6,50-52	13.500	14.820	14.820	555.1	5.00	0.472	12.74	12.97		2.11	2.15
162-982B	162-982B-2H-6,75-77	13.750	15.070	15.070	571.6	5.00	0.468	12.62	12.85		2.11	2.15
162-982B	162-982B-2H-6,100-102	14.000	15.320	15.320	586.7	5.00	0.518	14.09	14.36		3.62	3.66
162-982B	162-982B-2H-6,125-127	14.250	15.570	15.570	597.3	5.00	0.502	13.62	13.88		3.02	3.06
162-982B	162-982B-2H-7,0-2	14.500	15.820	15.820	609.7	5.00	0.529	14.41	14.70		3.93	3.97
162-982C	162-982C-3H-2,125-127	16.050	16.010	16.010	620.8	5.00	0.483	13.06	13.30		2.41	2.45
162-982C	162-982C-3H-3,0-2	16.280	16.260	16.260	629.7	5.00	0.453	12.18	12.39		1.81	1.84
162-982C	162-982C-3H-3,25-27	16.530	16.510	16.510	633.8	5.00	0.440	11.79	12.00		1.20	1.24
162-982C	162-982C-3H-3,50-52	16.780	16.760	16.760	639.7	5.00	0.448	12.03	12.24		1.50	1.54
162-982C	162-982C-3H-3,75-77	17.030	17.010	17.010	646.9	5.00	0.445	11.94	12.15		1.20	1.24
162-982C	162-982C-3H-3,100-102	17.280	17.260	17.260	654.3	5.00	0.422	11.26	11.45		0.59	0.63
162-982C	162-982C-3H-3,125-127	17.530	17.510	17.510	666.5	5.00	0.467	12.59	12.82		1.81	1.84
162-982C	162-982C-3H-4,0-2	17.780	17.760	17.760	684.3	5.00	0.424	11.32	11.52		0.59	0.63
162-982C	162-982C-3H-4,25-27	18.030	18.010	18.010	696.0	5.00	0.462	12.44	12.67		1.81	1.84
162-982C	162-982C-3H-4,50-52	18.280	18.260	18.260	703.7	5.00	0.522	14.21	14.48		3.62	3.66
162-982C	162-982C-3H-4,75-77	18.530	18.510	18.510	710.4	5.00	0.515	14.00	14.27		3.32	3.36
162-982B	162-982B-3H-2,0-2	16.500	18.670	18.670	715.0	5.00	0.447	12.00	12.21		1.50	1.54
162-982B	162-982B-3H-2,25-27	16.750	18.920	18.920	727.6	5.00	0.472	12.74	12.97		2.11	2.15
162-982B	162-982B-3H-2,50-52	17.000	19.170	19.170	746.0	5.00	0.451	12.12	12.33		1.50	1.54
162-982B	162-982B-3H-2,75-77	17.250	19.420	19.420	763.5	5.00	0.470	12.68	12.91		2.11	2.15
162-982B	162-982B-3H-2,100-102	17.500	19.670	19.670	773.5	5.00	0.492	13.32	13.58		2.72	2.75
162-982B	162-982B-3H-2,125-127	17.750	19.920	19.920	780.0	5.00	0.520	14.15	14.42		3.62	3.66
162-982B	162-982B-3H-3,0-2	18.000	20.170	20.170	785.4	5.00	0.499	13.53	13.79		3.02	3.06
162-982B	162-982B-3H-3,25-27	18.250	20.420	20.420	794.9	5.00	0.338	8.79	8.91		-1.83	-1.79
162-982B	162-982B-3H-3,50-52	18.500	20.670	20.670	811.2	5.00	0.434	11.62	11.82		0.90	0.93
162-982B	162-982B-3H-3,75-77	18.750	20.920	20.920	821.6	5.00	0.445	11.94	12.15		1.20	1.24
162-982B	162-982B-3H-3,100-102	19.000	21.170	21.170	828.5	5.00	0.528	14.38	14.67		3.93	3.96
162-982B	162-982B-3H-3,125-127	19.250	21.420	21.420	835.8	5.00	0.497	13.47	13.73		3.02	3.06
162-982B	162-982B-3H-4,0-2	19.500	21.670	21.670	843.4	5.00	0.486	13.15	13.39		2.72	2.75
162-982B	162-982B-3H-4,25-27	19.750	21.920	21.920	848.9	5.00	0.458	12.32	12.55		1.81	1.84
162-982B	162-982B-3H-4,50-52	20.000	22.170	22.170	855.0	5.00	0.563	15.41	15.73		4.84	4.87
162-982B	162-982B-3H-4,75-77	20.250	22.420	22.420	863.2	5.00	0.510	13.85	14.12		3.32	3.36
162-982B	162-982B-3H-4,100-102	20.500	22.670	22.670	875.6	5.00	0.478	12.91	13.15		2.41	2.45
162-982B	162-982B-3H-4,125-127	20.750	22.920	22.920	889.4	5.00	0.527	14.35	14.64		3.62	3.66
162-982B	162-982B-3H-5,0-2	21.000	23.170	23.170	900.7	5.00	0.453	12.18	12.39		1.50	1.54
162-982B	162-982B-3H-5,25-27	21.250	23.420	23.420	910.7	5.00	0.410	10.91	11.09		0.29	0.33
162-982B	162-982B-3H-5,50-52	21.500	23.670	23.670	924.6	5.00	0.377	9.94	10.09		-0.62	-0.58
162-982B	162-982B-3H-5,75-77	21.750	23.920	23.920	939.1	5.00	0.428	11.44	11.64		0.90	0.93
162-982B	162-982B-3H-5,100-102	22.000	24.170	24.170	948.1	5.00	0.508	13.79	14.06		3.32	3.36
162-982B	162-982B-3H-5,125-127	22.250	24.420	24.420	956.2	5.00	0.557	15.24	15.55		4.84	4.87
162-982D	162-982D-1H-2,125-127	22.680	24.610	24.610	963.0	5.00	0.424	11.32	11.52		0.59	0.63
162-982D	162-982D-1H-3,0-2	22.930	24.860	24.860	975.3	5.00	0.427	11.41	11.61		0.90	0.93
162-982D	162-982D-1H-3,25-27	23.180	25.110	25.110	991.5	5.00	0.458	12.32	12.55		1.81	1.84
162-982D	162-982D-1H-3,50-52	23.430	25.360	25.360	1006.4	5.00	0.439	11.76	11.97		1.20	1.24
162-982D	162-982D-1H-3,75-77	23.680	25.610	25.610	1017.8	5.00	0.441	11.82	12.03		1.20	1.24
162-982D	162-982D-1H-3,100-102	23.930	25.860	25.860	1026.9	5.00	0.479	12.94	13.18		2.41	2.45
162-982D	162-982D-1H-3,125-127	24.180	26.110	26.110	1034.2	5.00	0.498	13.50	13.76		3.02	3.05
162-982D	162-982D-1H-4,0-2	24.430	26.360	26.360	1039.3	5.00	0.426	11.38	11.58		0.90	0.93
162-982D	162-982D-1H-4,25-27	24.680	26.610	26.610	1044.7	5.00	0.500	13.56	13.82		3.02	3.05
162-982D	162-982D-1H-4,50-52	24.930	26.860	26.860	1050.1	5.00	0.541	14.76	15.06		4.23	4.27
162-982D	162-982D-1H-4,75-77	25.180	27.110	27.110	1055.4	5.00	0.537	14.65	14.94		3.93	3.96
162-982D	162-982D-1H-4,100-102	25.430	27.360	27.360	1063.0	5.00	0.484	13.09	13.33		2.41	2.45
162-982D	162-982D-1H-4,125-127	25.680	27.610	27.610	1086.1	5.00	0.392	10.38	10.55		-0.32	-0.28
162-982D	162-982D-1H-5,0-2	25.930	27.860	27.860	1106.2	5.00	0.455	12.24	12.45		1.81	1.84
162-982B	162-982B-4H-1,75-77	25.250	28.320	28.320	1135.2	5.00	0.457	12.29	12.52		1.81	1.84
162-982B	162-982B-4H-1,100-102	25.500	28.570	28.570	1149.0	5.00	0.547	14.94	15.24		4.53	4.57
162-982B	162-982B-4H-1,125-127	25.750	28.820	28.820	1166.5	5.00	0.571	15.65	15.97		5.14	5.17
162-982B	162-982B-4H-2,0-2	26.000	29.070	29.070	1185.5	5.00	0.579	15.88	16.21		5.44	5.48
162-982B	162-982B-4H-2,25-27	26.250	29.320	29.320	1207.8	5.00	0.508	13.79	14.06		3.02	3.05
162-982B	162-982B-4H-2,50-52	26.500	29.570	29.570	1227.4	5.00	0.538	14.68	14.97		4.23	4.26
162-982B	162-982B-4H-2,75-77	26.750	29.820	29.820	1242.3	5.00	0.553	15.12	15.42		4.53	4.57
162-982B	162-982B-4H-2,100-102	27.000	30.070	30.070	1252.3	5.00	0.445	11.94	12.15		1.20	1.23
162-982B	162-982B-4H-2,105-107	27.050	30.120	30.120	1256.0	5.00	0.425	11.35	11.55		0.90	0.93
162-982B	162-982B-4H-2,110-112	27.100	30.170	30.170	1261.1	5.00	0.438	11.74	11.94		1.20	1.23
162-982B	162-982B-4H-2,115-117	27.150	30.220	30.220	1267.3	5.00	0.422	11.26	11.45		0.59	0.63
162-982B	162-982B-4H-2,120-122	27.200	30.270	30.270	1273.6	5.00	0.477	12.88	13.12		2.41	2.45
162-982B	162-982B-4H-2,125-127	27.250	30.320	30.320	1279.7	5.00	0.479	12.94	13.18		2.41	2.45
162-982B	162-982B-4H-2,130-132	27.300	30.370	30.370	1285.4	5.00	0.515	14.00	14.27		3.32	3.35
162-982B	162-982B-4H-2,135-137	27.350	30.420	30.420	1289.8	5.00	0.493	13.35	13.61		2.72	2.75
162-982B	162-982B-4H-2,140-142	27.400	30.470	30.470	1293.1	5.00	0.505	13.71	13.97		3.32	3.35
162-982B	162-982B-4H-2,145-147	27.450	30.520	30.520	1295.5	5.00	0.503	13.65	13.91		3.02	3.05
162-982B	162-982B-4H-3,0-2	27.500	30.570	30.570	1297.4	5.00	0.489	13.24	13.48		2.72	2.75
162-982B	162-982B-4H-3,5-7	27.550	30.620	30.620	1299.2	5.00	0.444	11.91	12.12		1.20	1.23
162-982B	162-982B-4H-3,10-12	27.600	30.670	30.670	1301.1	5.00	0.428	11.44	11.64		0.90	0.93
162-982B	162-982B-4H-3,15-17	27.660	30.720	30.720	1303.2	5.00	0.470	12.68	12.91		2.11	2.14
162-982B	162-982B-4H-3,20-22	27.700	30.770	30.770	1305.5	5.00	0.507	13.76	14.03		3.32	3.35
162-982B	162-982B-4H-3,25-27	27.750	30.820	30.820	1307.9	5.00	0.519	14.12	14.39		3.62	3.66
162-982B	162-982B-4H-3,30-32	27.800	30.870	30.870	1310.6	5.00	0.528	14.38	14.67		3.93	3.96
162-982B	162-982B-4H-3,35-37	27.850	30.920	30.920	1313.5	5.00	0.560	15.32	15.64		4.84	4.87
162-982B	162-982B-4H-3,40-42	27.900	30.970	30.970	1316.4	5.00	0.588	16.15	16.48		5.75	5.78
